id,name,image_path,price,added_date,business_id,description,gender,masterCategory,subCategory,articleType,baseColour,season,usage
11545,W Women Printed Green Kurtas,images\11545.jpg,17.37,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic
56282,Biara Black Everyday Support Bra,images\56282.jpg,106.61,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,Black,Summer,Casual
37087,Lino Perros Women Brown Mobile Pouch,images\37087.jpg,61.99,1970-01-01 00:00:00,,,Women,Accessories,Bags,Mobile Pouch,Brown,Summer,Casual
20030,United Colors of Benetton Men Solid Blue Shirt,images\20030.jpg,170.32,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
39921,Tortoise Unisex Brown Leather Duffel Bag,images\39921.jpg,23.34,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Duffel Bag,Brown,Spring,Travel
52410,Red Rose Women Black Nightdress,images\52410.jpg,13.36,1970-01-01 00:00:00,,,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,Casual
4780,ADIDAS Women's Balance Pink T-shirt,images\4780.jpg,128.39,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Pink,Summer,Sports
57162,Elle Women Teal T-shirt,images\57162.jpg,196.25,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Teal,Summer,Casual
58916,Hakashi Men Black Silk Tie,images\58916.jpg,190.11,1970-01-01 00:00:00,,,Men,Accessories,Ties,Ties,Black,Summer,Casual
33427,Baggit Women Modishx Enzyme Blue Sling Bag,images\33427.jpg,192.43,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Blue,Summer,Casual
41007,Gini and Jony Girls Woven Navy Blue Shorts,images\41007.jpg,67.69,1970-01-01 00:00:00,,,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual
25542,Wrangler Women Striper Tank Yellow Top,images\25542.jpg,172.16,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual
11777,Lee Men Printed Red Tshirts,images\11777.jpg,28.06,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual
7939,Puma Men's Graphic Optic Black Silver T-shirt,images\7939.jpg,108.38,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports
55635,Catwalk Women Gold Heels,images\55635.jpg,23.15,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Gold,Winter,Casual
42682,Alma Women Cream & Blue Kurta,images\42682.jpg,82.55,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic
2477,Nike Men's LunarFly Blue Shoe,images\2477.jpg,180.03,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports
27215,Doodle Kids Boy Striped Blue Shorts,images\27215.jpg,72.98,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual
7105,Wildcraft Unisex Green Backpack,images\7105.jpg,11.84,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Backpacks,Green,Winter,Casual
16552,Basics Men Grey Printed Polo T-shirt,images\16552.jpg,101.32,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
8971,Puma Men Drift Cat III CF Black Sports Shoes,images\8971.jpg,146.16,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
22767,BIBA Women Solid Green Kurta,images\22767.jpg,187.03,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic
50347,Aurelia Women Red Kurta,images\50347.jpg,33.2,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic
34602,Hanes Men Brown Boxer Brief,images\34602.jpg,188.17,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Briefs,Brown,Summer,Casual
59665,FNF Pink & Yellow Printed Evening Wear Sari,images\59665.jpg,95.6,1970-01-01 00:00:00,,,Women,Apparel,Saree,Sarees,Yellow,Fall,Ethnic
14498,Flying Machine Men Casual Black Casual Shoes,images\14498.jpg,199.61,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
10804,Wrangler Men Rider Solid White Shirts,images\10804.jpg,190.24,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,White,Fall,Casual
4921,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear,images\4921.jpg,72.53,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,White,Summer,Casual
32368,Q&Q Men Black Dial Watch,images\32368.jpg,96.28,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
39780,Peter England Men Yellow Casual Shirts,images\39780.jpg,145.16,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual
40748,Roxy Women Pink Flip Flops,images\40748.jpg,52.37,1970-01-01 00:00:00,,,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,Casual
38652,Nike Women Double Team Lite Black Shoes,images\38652.jpg,18.49,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
18255,Aneri Women Multi Coloured Kurta,images\18255.jpg,199.94,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic
27488,Jockey Women Red Bikini Briefs,images\27488.jpg,99.9,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Briefs,Red,Winter,Casual
9602,Scullers Men Scul White & Red Shirt,images\9602.jpg,84.13,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Black,Fall,Casual
23814,Puma Men Neo Low Black Casual Shoes,images\23814.jpg,151.71,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
48525,French Connection Women White & Blue  Striped Dress,images\48525.jpg,157.33,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,White,Summer,Casual
3338,ADIDAS Men's Mumbai Indians White Polo T-shirt,images\3338.jpg,102.87,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Summer,Sports
35971,Flying Machine Men Tee Black T-shirt,images\35971.jpg,94.81,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
19387,ADIDAS Men Dumont Beige Sports Shoes,images\19387.jpg,57.71,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,Sports
54946,Do u speak green Men Cream T-shirt,images\54946.jpg,135.43,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual
23028,Arrow Men Blue Striped Shirt,images\23028.jpg,187.03,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
42823,Little Miss Intimates Women Grey Brief,images\42823.jpg,153.39,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Briefs,Grey,Summer,Casual
51408,Myntra Men Blue and White Check Shirt,images\51408.jpg,121.72,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
55894,Colorbar Blue Lagoon Nail Lacquer 05,images\55894.jpg,83.62,1970-01-01 00:00:00,,,Women,Personal Care,Nails,Nail Polish,Blue,Spring,Casual
7798,Proline Men White Polo T-shirt,images\7798.jpg,93.46,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
9430,Lee Cooper Men Nnado Black Formal Shoes,images\9430.jpg,84.63,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
17813,Lee Cooper Men  Brown Casual Shoe,images\17813.jpg,188.4,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual
48717,Lucera Women Silver Earrings,images\48717.jpg,17.46,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual
6478,ADIDAS Men Top Grey Jacket,images\6478.jpg,27.82,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Jackets,Grey,Summer,Casual
19989,United Colors of Benetton Women Printed White T-shirt,images\19989.jpg,76.89,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,White,Fall,Casual
3936,Jealous 21 Women's Black Miss T-shirt,images\3936.jpg,199.33,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual
15778,Facit Men Mid- Rise BF Grey Briefs,images\15778.jpg,37.59,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
59457,Lucera Silver Ring,images\59457.jpg,94.86,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual
45008,Maxima Men Digital Multifunction Watch,images\45008.jpg,135.89,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Steel,Winter,Casual
37428,Murcia Women Red Handbag,images\37428.jpg,38.18,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Red,Summer,Casual
52883,FNF Printed Blue Sari,images\52883.jpg,139.77,1970-01-01 00:00:00,,,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic
45834,Vishudh Women Red Kurta,images\45834.jpg,166.29,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic
33088,Catwalk Women Gold Flats,images\33088.jpg,67.31,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Gold,Winter,Casual
38460,Baggit Women Green Pinto Checksy Mobile Pouch,images\38460.jpg,45.87,1970-01-01 00:00:00,,,Women,Accessories,Bags,Mobile Pouch,Green,Summer,Casual
12139,Aurelia Women Solid Purple Kurtas,images\12139.jpg,146.9,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic
42649,Alma Women Black Kurta,images\42649.jpg,28.69,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic
8186,Locomotive Men Check Lai Grey Shirts,images\8186.jpg,127.65,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual
9054,ADIDAS Women Duramo 3 White Sports Shoes,images\9054.jpg,34.2,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports
30269,Speedo Men Sheet Sunglasses,images\30269.jpg,181.12,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,Casual
48373,French Connection Men White & Purple Check Shirt,images\48373.jpg,138.37,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,White,Summer,Casual
18403,Skechers Men Tone-Ups Black Shoe,images\18403.jpg,67.68,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
6820,Timberland Women's Estela Umbrella Green Flip Flop,images\6820.jpg,177.55,1970-01-01 00:00:00,,,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,Casual
12905,Puma Women Casual Purple Casual Shoes,images\12905.jpg,122.82,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,Casual
9868,Status Quo Men Navy Blue Polo Tshirts,images\9868.jpg,162.87,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
28296,Fastrack Men Sunglasses,images\28296.jpg,141.13,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
57995,Latin Quarters Women & White Black Dress,images\57995.jpg,47.26,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,Black,Fall,Casual
5699,Skechers Men's Striking Black Shoe,images\5699.jpg,144.92,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual
40922,Gini and Jony Boys Rodeo Blue Jacket,images\40922.jpg,88.55,1970-01-01 00:00:00,,,Boys,Apparel,Topwear,Jackets,Blue,Summer,Casual
38838,Latin Quarters Women Pink & Black Printed Dress,images\38838.jpg,103.2,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,Pink,Fall,Casual
59033,Carlton London Women Black Heels,images\59033.jpg,89.88,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Black,Winter,Casual
21129,s.Oliver Women Printed Red Top,images\21129.jpg,87.87,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Red,Fall,Casual
56847,John Players Men Blue Jeans,images\56847.jpg,44.6,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
37870,Hidekraft Men Black Wallet,images\37870.jpg,78.43,1970-01-01 00:00:00,,,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
38004,Q&Q Women Blue Watch,images\38004.jpg,99.78,1970-01-01 00:00:00,,,Women,Accessories,Watches,Watches,Blue,Winter,Casual
21915,Biba Women Orange & Purple Printed Churidar Kurta with Dupatta,images\21915.jpg,54.6,1970-01-01 00:00:00,,,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,Ethnic
25589,Vishudh Women Green Churidar Kurta with Dupatta,images\25589.jpg,162.44,1970-01-01 00:00:00,,,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,Ethnic
4579,Nike Women Zoo Blue Shoe,images\4579.jpg,98.66,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports
38236,Polaroid Unisex Sunglasses,images\38236.jpg,112.54,1970-01-01 00:00:00,,,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
24669,Converse Men Red Casual Shoes,images\24669.jpg,65.21,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Red,Fall,Casual
56249,SDL by Sweet Dreams Men White Pyjama Set,images\56249.jpg,196.76,1970-01-01 00:00:00,,,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,Casual
15912,Black Coffee Men Stripes Blue Shirt,images\15912.jpg,51.16,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
49093,Deborah 24 Ore Lip Liner 220,images\49093.jpg,105.19,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lip Liner,Mauve,Spring,Casual
31189,Cabarelli Men Brown Wallet,images\31189.jpg,116.06,1970-01-01 00:00:00,,,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual
18631,Puma Men GP Speed Navy Blue Tshirts,images\18631.jpg,175.03,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
9266,Scullers Men Scul Blue Shirts,images\9266.jpg,57.61,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual
50982,Enamor Women Maroon Robe,images\50982.jpg,175.14,1970-01-01 00:00:00,,,Women,Apparel,Loungewear and Nightwear,Robe,Maroon,Summer,Casual
28898,Enamor Women Red Brief,images\28898.jpg,186.85,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Briefs,Red,Summer,Casual
48141,Fossil Women Brown Wallet,images\48141.jpg,129.36,1970-01-01 00:00:00,,,Women,Accessories,Wallets,Wallets,Brown,Winter,Casual
29176,United Colors of Benetton Boys Khaki Shorts,images\29176.jpg,197.28,1970-01-01 00:00:00,,,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,Casual
26902,Jealous 21 Women Printed Lavender Top,images\26902.jpg,166.34,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Lavender,Summer,Casual
35529,Enroute Teens Orange Sandals,images\35529.jpg,13.76,1970-01-01 00:00:00,,,Girls,Footwear,Sandal,Sandals,Orange,Summer,Casual
47109,Marvel Boys White Shoes,images\47109.jpg,74.97,1970-01-01 00:00:00,,,Boys,Footwear,Shoes,Casual Shoes,White,Fall,Casual
17679,Catwalk Women Buckel Pink Flats,images\17679.jpg,29.19,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Pink,Winter,Casual
30867,Fabindia Women Blue Kurta,images\30867.jpg,186.12,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic
7906,Proline Men Black & Navy Striped Polo T-shirt,images\7906.jpg,168.5,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual
19525,United Colors of Benetton Men Check Grey Sweater,images\19525.jpg,27.36,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual
8172,Catwalk Women Slim Casual Beige Wedges,images\8172.jpg,193.33,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Blue,Winter,Casual
48387,French Connection Men Blue Jeans,images\48387.jpg,193.31,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
22758,BIBA Women Printed Blue Kurta,images\22758.jpg,121.88,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic
50378,Vishudh Women Red & White Salwar and Dupatta,images\50378.jpg,89.23,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,Ethnic
28262,18+ Men Thrill Deo,images\28262.jpg,194.4,1970-01-01 00:00:00,,,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,Casual
57961,Prafful Women Black & Grren Sari,images\57961.jpg,137.43,1970-01-01 00:00:00,,,Women,Apparel,Saree,Sarees,Black,Fall,Ethnic
58115,Rreverie Women Silver Pendant,images\58115.jpg,73.93,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Pendant,Silver,Fall,Casual
37884,Happy Socks Unisex Black Socks,images\37884.jpg,26.88,1970-01-01 00:00:00,,,Unisex,Accessories,Socks,Socks,Black,Summer,Casual
20833,Clarks Men Black Formal Shoes,images\20833.jpg,37.03,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
39122,Aneri Women Blue Leggings,images\39122.jpg,86.55,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual
41038,Nautica Men Brown Dial Watch,images\41038.jpg,52.07,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Brown,Winter,Casual
58327,Lotto Women Lavender Flip Flops,images\58327.jpg,120.23,1970-01-01 00:00:00,,,Women,Footwear,Flip Flops,Flip Flops,Lavender,Summer,Casual
14008,Nike Men Printed White Tshirts,images\14008.jpg,21.97,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
44778,Lotto Men Grey Skateboard Shoes,images\44778.jpg,130.77,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual
36358,Reid & Taylor Men Red Tie,images\36358.jpg,128.71,1970-01-01 00:00:00,,,Men,Accessories,Ties,Ties,Red,Summer,Formal
14834,United Colors of Benetton Men Solid Black Belts,images\14834.jpg,85.6,1970-01-01 00:00:00,,,Men,Accessories,Belts,Belts,Black,Summer,Casual
39310,Red Chief Men Khaki Casual Shoes,images\39310.jpg,15.09,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,Casual
49067,Lino Perros Women Olive Handbag,images\49067.jpg,76.39,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Olive,Summer,Casual
8340,Doodle Boy's Volleyball Champion Black White Kidswear,images\8340.jpg,199.7,1970-01-01 00:00:00,,,Boys,Apparel,Topwear,Tshirts,Black,Fall,Casual
46813,Gini and Jony Girls Pink Skirt,images\46813.jpg,154.67,1970-01-01 00:00:00,,,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,Casual
19717,United Colors of Benetton Men Check Blue Shirt,images\19717.jpg,106.29,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
55438,Revlon Mauve Colorburst Lipstick 005,images\55438.jpg,33.25,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lipstick,Pink,Spring,Casual
27018,Jealous 21 Women Washed Blue Jeans,images\27018.jpg,52.59,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
50976,Enamor Petal Pink Bra,images\50976.jpg,41.76,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual
29182,United Colors of Benetton Women White Tunics,images\29182.jpg,51.98,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tunics,White,Summer,Casual
31941,Nike Women Air Rift Grey Shoes,images\31941.jpg,180.23,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual
7308,UCB Women's Sleeveless Light Blue Top,images\7308.jpg,93.55,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Blue,Summer,Casual
30893,Fabindia Women Printed White & Blue Patiala,images\30893.jpg,76.45,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Patiala,White,Summer,Ethnic
28050,Jockey ELANCE Men Charcoal Pack of 2 Briefs 1009,images\28050.jpg,74.19,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,Casual
48989,Lucera Women Silver Ring,images\48989.jpg,154.0,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual
11922,Franco Leone Men Formal Black Formal Shoes,images\11922.jpg,74.41,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
59691,Avirate Purple Bra,images\59691.jpg,19.72,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual
58743,Puma Men Olive T-shirt,images\58743.jpg,164.57,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual
5807,ADIDAS Women's Tunic Blue T-shirt,images\5807.jpg,150.45,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual
13649,ADIDAS Black Hydroterra Shandal Casual Shoes,images\13649.jpg,93.19,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
34857,Vans Men Classic Slip-On Black Shoes,images\34857.jpg,175.94,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
22932,Fastrack Unisex Black Dial Watch 9912PP13,images\22932.jpg,48.28,1970-01-01 00:00:00,,,Unisex,Accessories,Watches,Watches,Black,Winter,Casual
8724,Indigo Nation Men Checks Red Shirts,images\8724.jpg,97.85,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
35985,Flying Machine Women Poppy Red T-shirt,images\35985.jpg,128.38,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual
47599,Portia Women Black Flats,images\47599.jpg,18.28,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Flats,Brown,Winter,Casual
28434,DKNY Women White Dial Watch NY8299,images\28434.jpg,175.92,1970-01-01 00:00:00,,,Women,Accessories,Watches,Watches,White,Winter,Casual
55860,Colorbar Pro Dazzling Mauve Nail Lacquer 008,images\55860.jpg,90.91,1970-01-01 00:00:00,,,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,Casual
19141,Lotto Men Revorb Black Sandals,images\19141.jpg,152.28,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
49631,Mineral Cream Dress,images\49631.jpg,66.14,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,Cream,Summer,Casual
8516,Nike Unisex Ultimatum Max Black Backpacks,images\8516.jpg,162.36,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Backpacks,Black,Summer,Sports
28606,Nike Men Air Twilight Black Shoes,images\28606.jpg,95.78,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Casual
34259,Proline Men Grey Tracksuit,images\34259.jpg,14.74,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Tracksuits,Grey,Summer,Sports
46679,Rasasi Women Pack of 3 Perfumes,images\46679.jpg,162.44,1970-01-01 00:00:00,,,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,Casual
16109,M tv Men My Fab Eyewear Brown Sunglasses,images\16109.jpg,90.01,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
25925,Femella Women Purple T-Shirt,images\25925.jpg,36.22,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual
5209,Superman Men's Job Round Neck White T-shirt,images\5209.jpg,179.88,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
33840,Puma Men Hypermoto Ducati Black Shoes,images\33840.jpg,130.28,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
58571,Puma Men Black Shorts,images\58571.jpg,34.98,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual
52877,FNF Multi Coloured Sari,images\52877.jpg,110.08,1970-01-01 00:00:00,,,Women,Apparel,Saree,Sarees,White,Fall,Ethnic
39546,Numero Uno Men Yellow Flip Flops,images\39546.jpg,74.36,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,Casual
25119,Lino Perros Women Gems Black Clutch,images\25119.jpg,138.83,1970-01-01 00:00:00,,,Women,Accessories,Bags,Clutches,Black,Winter,Casual
44912,Puma Men Black Track Pants,images\44912.jpg,58.7,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual
57539,Flying Machine Men Olive Belt,images\57539.jpg,70.0,1970-01-01 00:00:00,,,Men,Accessories,Belts,Belts,Olive,Summer,Casual
38494,Gini and Jony Boys United Green T-shirt,images\38494.jpg,157.98,1970-01-01 00:00:00,,,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual
20037,United Colors Of Benetton Women Black Tights,images\20037.jpg,163.18,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual
44572,Coolers Men Black Sports Sandals,images\44572.jpg,15.48,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sports Sandals,Black,Summer,Casual
37080,Lino Perros Women Blue Handbag,images\37080.jpg,143.33,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Blue,Summer,Casual
57959,Prafful Turquoise Blue Printed Sari,images\57959.jpg,83.31,1970-01-01 00:00:00,,,Women,Apparel,Saree,Sarees,Turquoise Blue,Fall,Ethnic
4787,ADIDAS Men's Bas Esx Black Short,images\4787.jpg,114.67,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports
52417,Red Rose Women Red Pyjama Set,images\52417.jpg,121.78,1970-01-01 00:00:00,,,Women,Apparel,Loungewear and Nightwear,Night suits,Red,Winter,Casual
39926,Tortoise Unisex Brown Laptop Bag,images\39926.jpg,128.67,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,Casual
58911,Hakashi Men Grey Silk Tie,images\58911.jpg,162.28,1970-01-01 00:00:00,,,Men,Accessories,Ties,Ties,Grey,Summer,Casual
24497,Mother Earth Women Black Printed Kurta,images\24497.jpg,17.05,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic
57165,Elle Women Magenta Clash Top,images\57165.jpg,115.52,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual
11770,Lee Men Printed Blue Tshirts,images\11770.jpg,74.32,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
41000,Gini and Jony Girls Woven Blue Shorts,images\41000.jpg,95.51,1970-01-01 00:00:00,,,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,Casual
